Device,Phase Reward,Recyclable Score,CO2 Emission Saved,Other Savings,CPU,Memory,Battery,Display,Keyboard,Plastics,Metals,Copper,Aluminum,Gold,Silver,Lead,Tin,Nickel,Zinc
Laptop,83.88758902056516,1,2.016863673950101,6.763610071260502,50,13,24,25,22,36,2,4.030018890118471,1.118441979179488,0.8972948529767372,0.9713594055280864,0.2619271473095346,0.3808229575291906,0.0882840563856856,0.6977464105908647
Television,62.3786037923294,1,2.7630522895745315,5.961549383918524,29,25,14,42,46,20,46,2.9639603302592548,1.0513944422749855,0.2938318998945342,0.10091288150935307,0.3299343597711346,0.3221112652006205,0.024068902945708515,0.9245997735628422
Television,25.97891906214695,1,1.500122618800852,10.379738288465147,14,45,1,41,27,6,34,3.1466087486037155,0.22085289266887298,0.002312475320303653,0.4458163829336913,0.80814274145648,0.05223160004660665,0.6499143797051439,0.3332974694743994
Mobile,86.87104690330854,1,0.8108860237760962,2.9471737631065387,25,21,19,9,15,19,43,1.8328596923343836,1.3519138191507913,0.890684261375309,0.10335723666713192,0.3867391851996499,0.5301620095734385,0.8686075950690378,0.9763335664116681
Mobile,71.6635331582564,1,6.156595665026199,0.7078512140694476,40,13,10,26,43,12,22,2.497597244745242,3.7389080034081683,0.23687903001016664,0.13743540409272936,0.556357330698598,0.13019511668586137,0.19815632205729727,0.2522822719690996
Television,66.88267235184124,0,8.208662252335253,6.153664641044838,47,35,19,45,50,13,33,4.770747765173385,2.851252659360346,0.7876492505808365,0.8718415891176183,0.040716478893458086,0.6800822455434925,0.5687424694448441,0.4800639627277351
Television,77.18233995691361,1,3.64023784625235,3.0738122109726094,30,12,17,28,11,43,41,0.46342912893278243,2.5131987173938604,0.3411251012379918,0.9282260811385807,0.5355408251921114,0.04933477884225124,0.11466271886025914,0.27661423701474674
Other,63.17373555421646,0,2.779921264101879,11.102463824071997,45,2,10,15,41,43,9,3.320743543582589,1.241372902005124,0.79792431279084,0.36507654596583416,0.573097730511319,0.8671684155127477,0.22284294282910377,0.6630976176728502
Accessories,52.89873343247751,0,8.579452473033372,9.326066098635824,17,38,38,39,27,47,21,4.9558252766456885,3.54323608063536,0.6621425873616329,0.07941600230028723,0.6246761544474834,0.9276606542478804,0.3881904491445254,0.9286176655274903
Refrigerator,54.93659214644311,0,9.655027081135547,2.5672943124112506,3,37,39,34,23,29,6,2.089096069014265,0.6079796124081754,0.9753066641574649,0.17880351753802848,0.9416293163098484,0.1990835402994321,0.85315619454704,0.3972962114177485
Accessories,66.70520674989416,0,9.661128299529603,8.575242977057188,19,43,18,35,1,9,33,3.16018818546304,2.5870398499202336,0.8807286962097632,0.08057301813781048,0.6900510403711478,0.5359394213006844,0.3143490989332506,0.6284307051282519
Mobile,91.28115970008119,1,7.805407335633735,2.101624404221809,5,37,12,39,48,5,29,4.587763011673902,0.9278024908998483,0.5702978596236171,0.22263104475265805,0.00045178586614380567,0.18544818559908172,0.40425595238196477,0.983378677699578
Television,46.7704982058292,0,8.670769902354166,4.957154275929087,32,1,46,37,8,45,40,0.42242447116322357,3.480509219244008,0.24205752127226055,0.25939256391516397,0.7084876330314598,0.2050352325493252,0.8227043124827476,0.9810055220517577
Television,55.653201968873944,0,1.2091777259029124,5.843259980088605,48,45,1,36,7,38,38,3.775041008514987,4.400083619584442,0.4936612434971779,0.6648388844546392,0.1977842049530273,0.6155894090644908,0.8354494919890846,0.3942421209580499
Laptop,27.682952822638754,1,9.066246271464848,0.19970652935901112,1,3,6,48,49,48,49,3.802679869244645,1.721103672285225,0.39381582481087307,0.8245687804350512,0.8461475776530746,0.7364404963382924,0.4130985256183418,0.07398223895892242
Laptop,75.98960488754166,1,5.060118366456794,8.039427969061814,41,0,10,36,23,20,2,2.7999942658356893,0.22500340228705396,0.5127274129411447,0.21832624527092037,0.39486575781062594,0.46799702624745365,0.9141063978381946,0.29902499073983513
Mobile,69.84500576917918,1,0.41028499695053955,3.271386016067988,7,9,19,18,35,18,14,3.0144835591405714,0.7521306602860894,0.7083521313963717,0.589102987183768,0.2102143494703076,0.07943263992090399,0.4572843563751354,0.8226548496186952
Accessories,55.64827810814002,1,4.237534216523836,3.951984257754374,8,43,36,34,26,45,19,2.8085559159802456,2.6715537274651617,0.5833784639527159,0.3942187033700668,0.18820306711206125,0.41566793053973605,0.6086681831609816,0.9593363492964072
Accessories,68.6245230071548,1,7.809563487849931,11.072293805172466,21,1,46,34,34,30,10,1.4307078128784168,1.009481395075051,0.08787204884500566,0.927789317221927,0.6219952943965583,0.3485022928663001,0.4312927072999664,0.2779292949803145
Refrigerator,81.38749132527303,1,7.129227994860846,8.798985372148934,20,0,33,25,14,0,16,4.408605673775888,0.9723822063471077,0.21323655127035313,0.9999684513761435,0.3186973785023772,0.44269816790814187,0.35101614980198326,0.4600506791473925
Television,43.10400957327729,0,8.91110463266431,5.963742910493667,22,31,46,19,12,7,14,2.1003935442233077,3.5545757857330957,0.10087511572908858,0.615912267461601,0.20830386870439987,0.22804995425804409,0.14945893805319943,0.2374485801357803
Refrigerator,44.37635319016978,0,4.683903627654652,10.872057640489409,4,3,46,37,47,1,1,3.36478606273974,1.6277550645538459,0.210255727524989,0.1754516478368191,0.156853690462759,0.4448127728806468,0.8527132757948677,0.021625148914317438
Mobile,25.379618450249673,0,6.683504400781763,8.92828920158402,42,30,25,42,19,42,11,4.539132048152682,1.0576365814448359,0.23012486692515566,0.5675052382589921,0.1739425798143115,0.7227131936715162,0.9279336502657158,0.01902367109668801
Accessories,49.02883927329115,1,9.008733522485882,1.447631055314043,42,18,39,8,4,35,19,0.6867542418935607,1.2456477657899012,0.9020489300560804,0.8478983164356593,0.700393444140391,0.17784850759795234,0.9791827938092932,0.32221039214290237
Refrigerator,78.8804639523085,1,2.7692342627194764,11.625923670520525,15,38,19,23,40,26,31,2.1056292733679216,3.749489772952537,0.49315098024999715,0.2401328077017808,0.0034137060598455893,0.340655192456941,0.19806447694591112,0.08701875690081218
Refrigerator,85.75327087190081,1,0.5007618981249529,0.13552231867899334,43,49,31,45,1,26,16,4.9416840455423126,0.35797223805795475,0.8406811132245033,0.7408617550326104,0.9265068737040016,0.4291200077425301,0.43854272769144187,0.4568964890279188
Laptop,23.694151568568707,1,2.5624495105606715,13.946543065954339,10,31,9,2,50,30,1,3.6288772887151115,0.8289255979612509,0.4558623071601968,0.010019378251479472,0.2176540346224326,0.62729211434718,0.8783327194626168,0.621256163366738
Refrigerator,52.05783056109665,0,9.94307000288998,4.74442867679416,50,2,43,50,47,8,33,2.21668511175244,2.8991718818565126,0.8264787467943457,0.45327069837742473,0.8102272496356769,0.5633249036668602,0.10472955096124947,0.8987586087577292
Accessories,76.0094006471005,1,4.238903287515111,12.787465916082903,38,22,4,44,30,6,34,3.2241146741014006,0.2716671583338026,0.5186404801030979,0.05116161075544812,0.984181796582422,0.6125133508787135,0.9170269190152354,0.925232976356573
Refrigerator,33.02085481950682,1,0.7713759166684453,11.829283866898281,23,34,23,14,9,4,10,1.057832428032427,2.661450105565984,0.22810058499149932,0.8841901322432598,0.8199692700075669,0.8736898391908473,0.8360353689418146,0.7047284889099249
Refrigerator,89.24810748208886,1,1.3066928009681122,5.028786820758696,12,24,14,18,42,5,2,4.017116095309578,1.050011063036456,0.5738679083621246,0.6421220260407833,0.6183354306726071,0.8392521352291095,0.8728304503317951,0.06999166042610194
Television,41.800812379820904,0,7.603624518938199,11.10707994346062,11,28,28,44,1,41,15,1.3386652878572463,4.65678656681561,0.10713732210214277,0.9408367736501462,0.833422660022917,0.9942049392561562,0.6525610810676316,0.7097662882804976
Other,24.04881896040348,1,7.264055279021401,4.827224841895038,3,10,16,21,21,45,29,1.9102693985242714,1.006455527051036,0.7940630557762328,0.003472106938427255,0.6279028497209688,0.2769550334918921,0.5021672078624984,0.2657804788283544
Refrigerator,84.59003823548166,1,1.0337489233300179,12.12662623838468,0,47,5,0,18,16,26,4.589266620685733,1.287101551512636,0.11093593648115752,0.011554718177649304,0.3927877956632425,0.4186020211277591,0.10712977108846233,0.49632832781087344
Television,50.50307322430744,1,7.491242027227386,11.044834171556436,22,47,45,7,29,3,17,0.2870548798701211,4.3371108926520545,0.12573614514835252,0.13465040611476653,0.8708604375458504,0.027744705360552846,0.9908901598020694,0.42897142939541977
Laptop,93.64197496584222,1,5.896733238631404,3.540279846225033,48,23,44,9,22,38,17,4.809001222501447,0.4462413151061728,0.8988314785828154,0.4481883381654921,0.8192877300345264,0.9066948022384159,0.06230056077833512,0.23469735310419326
Television,44.615102909999074,1,7.167429652348342,2.457493262564408,49,36,3,15,30,36,35,0.8727287423706415,1.032507208411126,0.34716135073554255,0.07111273155830011,0.19649399675685209,0.5388069895183184,0.048664388007464754,0.038236923794332855
Television,75.34055226523927,0,1.7484976039467814,13.432086889279685,2,21,26,40,30,6,29,1.7733200784850212,4.0002229704420875,0.22446018528791323,0.6477177558005905,0.24777895176803577,0.6993536916951908,0.03951278920167223,0.6809915810109524
Accessories,66.57941231479842,0,9.817589594200225,0.04284528348305894,15,1,19,45,11,19,47,3.3825638720531988,1.1411079520810352,0.4672955124306063,0.7887276004629444,0.925878620609292,0.985197954162893,0.6400080906784269,0.45550734195359466
Other,20.736662920857995,0,5.6777351158319735,2.6474645412190965,37,6,24,19,33,48,36,1.858166471105387,0.9526245118981225,0.6692066936873886,0.6080059616848617,0.3331473516842838,0.7818363449765956,0.2548470896241154,0.2996108530876217
Laptop,82.42510249544354,1,8.71567483440083,1.7189764235732363,13,22,47,4,48,38,34,2.2338508324654254,2.9784633620619543,0.2135095318468313,0.24390517646404386,0.014420459633517568,0.4498366303931852,0.08671697301486114,0.4267122118329788
Accessories,20.567876297776042,1,9.34553593787543,8.63858513507989,15,40,24,20,47,35,16,1.1510429723025328,0.8453675069203503,0.40703053801509614,0.5607581144273748,0.5134208367303632,0.1562371215348931,0.07933989407523168,0.7750997901286832
Laptop,46.73426566577338,0,4.453243470545845,0.4507836672033405,6,19,20,22,19,9,35,2.0414634916869314,2.2065573802816107,0.05780293884998744,0.0188504050583167,0.19910658023191963,0.1877637884098311,0.8455318338058794,0.7361424919837471
Television,46.54595303452935,0,6.966587470192765,10.745621626025306,24,12,15,32,42,35,33,4.674783317912178,4.249507566441962,0.35650617347871516,0.29478616613050346,0.03288270464901899,0.8160884892743065,0.878620064042236,0.8476187585644164
Laptop,46.39560903286647,1,7.582930544744199,6.577611659356952,0,1,6,11,15,16,34,1.7666257014053728,0.2198640173474331,0.7578972571780267,0.42710686198934145,0.13537985865381474,0.2834414202721661,0.3011824442857258,0.05704309141012487
Laptop,71.80042123321581,0,8.682652970944238,9.834149943033852,43,32,24,33,30,7,12,1.5320250227101955,0.6680997622000412,0.48011317759566907,0.7501203918409929,0.8851407276541308,0.24944149596211862,0.30723542095770817,0.19525337310206448
Refrigerator,50.27340856018159,0,1.7997260601116571,10.147612644057896,44,43,31,11,19,28,46,3.7342628434340237,0.7555582825237744,0.4256893095762937,0.08148103529643647,0.4343890988085293,0.06099386821184738,0.016264110525246345,0.48136394054492493
Television,83.95544447139756,0,8.983570108597492,11.594933328636586,31,9,36,42,3,31,48,4.259416137913396,1.5270958145208198,0.2885278335834691,0.05605101747764274,0.10604605765632114,0.9892972372056171,0.6441478859608747,0.9114918578887287
Other,97.8661846445777,1,8.545443004126748,14.476257865320111,39,34,43,6,36,12,1,0.7041915077525507,3.8730370057530186,0.8344992874633403,0.9684737387469649,0.11587820318583908,0.9127715860636564,0.013403320575043787,0.4161777290554848
Accessories,40.081448800794284,1,6.775062269866182,5.666127574902389,38,46,35,49,26,3,31,1.6287269554866945,0.36833900411514686,0.10218081429975912,0.24072273299498914,0.5625160151131957,0.9253140042905083,0.49233969829765944,0.7347199250604796
Other,78.02640371937402,0,7.266299257184887,10.516472451848298,32,29,34,27,26,32,40,3.767755220723757,3.2766565052990893,0.4930023599179306,0.6599568535668994,0.46728600594663294,0.7355683616039498,0.23705291353195712,0.6151102897663547
Accessories,76.7742225571355,0,2.3512570604669794,4.830843431144184,9,13,45,42,7,4,18,1.0605392432380067,2.585049735425766,0.4755586986938143,0.6073542430052422,0.3497776435646286,0.08670269648709161,0.5200461627657104,0.12015267509180394
Mobile,71.32020029381195,1,3.9913558729863654,10.614702354317219,22,20,25,3,32,10,30,0.8269044441782258,1.2168178920552668,0.40727162783194637,0.5947789715347116,0.8352045906510805,0.3301394523135506,0.7857048444248362,0.5577605596604069
Television,65.8723856648518,1,2.478050620662776,14.398107188572641,31,29,6,26,31,9,32,4.868126180504894,2.1580609727774522,0.2274263286979995,0.16833649297587505,0.9628574994705925,0.39432532846068025,0.12143033916243284,0.7036102460555451
Other,70.5478121415109,1,6.185786294744759,11.207401589861595,38,14,4,48,43,32,24,0.07638394635538559,0.42406741729531516,0.33222042403409724,0.8487048053190412,0.3673169834135742,0.320770634231864,0.25702490800210076,0.38094249251824086
Refrigerator,40.443294697963964,1,8.700987580447176,9.906530649784091,4,3,28,38,37,49,7,4.851967253477988,1.6039143841425778,0.7175259539106889,0.06645010595502054,0.3998749824856912,0.16316448014102392,0.5722870483683768,0.06595605173622943
Laptop,54.16328273457224,0,8.339475157982912,4.076296291568172,8,3,47,5,23,12,42,0.8181951727544484,1.3879736213602571,0.8158518284916036,0.6930323513006326,0.2942174743260454,0.946937219383123,0.5455857882847055,0.4778754256302753
Television,65.20350806670064,0,4.920895716084178,0.371268408180509,22,4,13,50,24,16,23,0.9571858789597326,0.6117952467417981,0.7417300713229175,0.9609500171751394,0.6503883304647637,0.2134047903291192,0.024429583283154144,0.1457329872136055
Television,30.458810140424433,0,2.9428757867942936,7.879417099764427,33,49,50,8,10,9,1,0.544417132240646,2.7762745821730297,0.7453153065176973,0.25953791392531855,0.8483928183777082,0.8247274497093211,0.48118419484332486,0.7807892998608541
Refrigerator,91.20400615120992,0,2.986791027997664,13.25363703153544,13,22,33,45,27,42,21,4.510557408263704,3.236363125466617,0.245849570821838,0.34049827951368705,0.43773218168520045,0.7948709186871735,0.3651938304881731,0.9174241685821993
Television,95.24712230339011,1,2.9041955865170244,11.702179883517422,45,2,31,21,12,41,35,0.9434450439467751,3.6778024186288865,0.34161613054954176,0.26996119703648835,0.8826945224631976,0.32178133376026585,0.8787257905686415,0.9726717345068314
Television,57.3144151333363,0,3.267245438792614,8.488059025395037,11,12,33,7,12,1,48,4.8493383867185385,1.825829901176756,0.33017782656991745,0.7709476350083756,0.09275802150811974,0.9109890841845547,0.39915953651732583,0.9283766412748746
Television,98.55176172075214,0,3.5114135660332546,12.88738739791196,34,36,25,16,20,47,48,0.07384006890474748,3.759912968455052,0.8704405045323137,0.7877924237040661,0.5111649112811073,0.7873827635695965,0.5137401252878044,0.7479924804975128
Laptop,88.42959930047712,0,0.13979723380251552,9.608895399702684,6,48,1,33,5,34,23,4.322200948757124,3.4737662073472686,0.6573976911283185,0.28784748751553035,0.17526764732205014,0.948575508850081,0.6866732607340699,0.00894680819687066
Television,85.23386743257088,1,0.5887902281594193,3.403520955714725,29,9,6,46,16,19,9,2.5060184037502022,1.6509840072521316,0.7341837819068598,0.8892186481882581,0.2549524206086258,0.9344238116654467,0.1648681732946501,0.4359141395115014
Other,81.83498403901959,0,9.145629996200888,13.840806064850023,3,15,35,47,42,13,8,2.3334578059449242,2.2307726012528613,0.1543650816189701,0.47504210216928877,0.5340274813525039,0.32031147869027543,0.730588676455887,0.5546368856711127
Television,43.03512692924723,1,2.0221925887232564,5.350639521234073,13,42,24,16,17,36,45,4.34617608073976,1.0299763902348054,0.818384176304903,0.37548715179254344,0.7469073381257482,0.15454173013910366,0.9652695376572586,0.8267450485753891
Refrigerator,97.0005297783738,1,9.202305341428854,4.238573058848804,33,7,49,26,46,34,25,3.6871233969665256,1.8819678804207962,0.8574573532845019,0.8416068956859142,0.5826547212413564,0.40961481358208307,0.5716957664583923,0.20567612999668428
Mobile,80.12325215698844,1,3.494108183040364,0.13214640864218363,23,43,0,36,41,22,2,3.3805963104825905,0.556139045530189,0.9775273257875197,0.6639979755835239,0.8029505053052822,0.5945221070371781,0.20335052522863606,0.7973876155163606
